"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,-9.3,-9.5,-11,-11.4,NA,-7.4,-9.8,-9,-10.7,-9.5,-10.2,-10,-12.2,-10
"historical",1851,-9.2,-10.7,-10.2,-11.2,-12.4,-8.2,-8.2,-9.9,-11.1,-10.5,-10.2,-9.2,-12.7,-10.3
"historical",1852,-8.9,-11.1,-11.5,-10.1,-11.9,-8.7,-9.3,-9.1,-10.6,-10.7,-8.7,-9.1,-11.8,-10.1
"historical",1853,-9.2,-10.5,-10.7,-12.2,-11.5,-7.7,-9.7,-9.8,-10.3,-10.1,-9.5,-10.3,-12.1,-10.3
"historical",1854,-8.8,-11,-10.3,-11.9,-11.6,-7.2,-8.1,-9.1,-9.7,-9.6,-9.7,-10,-11.8,-9.9
"historical",1855,-9.3,-10.7,-10.8,-11,-11.3,-7.9,-9.2,-9.2,-9.8,-10.1,-10.5,-9.2,-12.8,-10.1
"historical",1856,-8.6,-9.6,-10.8,-11.2,-11.3,-8.2,-9.4,-9.7,-10.2,-10.1,-9.4,-9.9,-11.9,-10
"historical",1857,-9.6,-10.2,-10.8,-9.8,-12.1,-7.4,-9.6,-9.5,-10.4,-10.4,-9.6,-9.5,-11.9,-10.1
"historical",1858,-9.8,-10.3,-10.5,-10.6,-12.4,-7.2,-6.7,-9.4,-10.5,-9.9,-10.4,-8.7,-11.6,-9.8
"historical",1859,-9.7,-11.6,-10.4,-11.6,-12.1,-8.2,-8.7,-10.6,-10,-10.5,-10.4,-9.8,-12.4,-10.5
"historical",1860,-9.4,-10.9,-10.5,-10.4,-11.4,-8.5,-9.3,-9,-10.8,-10.4,-10.6,-9.9,-11.8,-10.2
"historical",1861,-9.5,-10,-11,-10.3,-11.5,-7.7,-8.5,-9,-9.7,-9.8,-10,-10.3,-12.1,-10
"historical",1862,-9.2,-10.1,-10.3,-10.9,-11.8,-7.9,-8.8,-9.4,-10.7,-10.1,-10.3,-9.3,-12.7,-10.1
"historical",1863,-9.6,-10.3,-11,-12.1,-12,-7.9,-8.6,-9.7,-9.7,-10.2,-10,-9.7,-12.5,-10.3
"historical",1864,-9.1,-9.7,-11,-11.3,-12,-8.1,-9.6,-9.4,-11.6,-10.2,-10.6,-9,-12.3,-10.3
"historical",1865,-8.6,-11.1,-10.5,-11.3,-11.3,-7.9,-8,-10,-10.2,-10.6,-10,-9.6,-12.4,-10.1
"historical",1866,-9.6,-9.9,-10.9,-11.2,-12.8,-8.9,-8.8,-8.6,-10.4,-10.7,-10.7,-9.5,-12.5,-10.3
"historical",1867,-8.8,-10.2,-10.6,-11.1,-12.1,-7.4,-9,-11.1,-11,-10.3,-10.2,-10.5,-11.5,-10.3
